squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
60094,58,1,0,32,15276,1,7,2010,1,0,311,1098,729,0,9,4883832
18150,39,0,0,33,64229,5,4,2016,0,1,3142,3829,138,1,10,1063803
87720,61,1,1,91,21653,7,7,1994,1,1,5604,3492,490,1,7,9020402
22610,28,0,0,83,83228,6,2,2013,1,0,1644,8999,162,1,2,1759430
60923,45,0,1,18,63066,4,10,2017,0,1,6932,5206,340,1,1,6356852
86985,46,1,1,42,19012,2,3,1991,1,0,8088,4938,744,1,7,7976814
75809,48,0,1,92,83520,8,1,2005,1,0,4805,7,148,0,9,7213695
18396,59,1,0,9,2735,1,1,2001,1,1,8171,5848,488,0,7,1357770
55698,35,0,1,9,60947,8,4,2020,0,0,2005,1643,694,1,6,4703926
28779,75,1,1,14,28826,5,2,2002,1,1,9405,9154,186,1,6,3490414
107606,28,1,1,62,48468,6,2,1992,1,1,72,9223,731,1,6,9359251
14148,42,1,0,32,42009,7,2,2015,1,1,4519,3442,911,0,10,1357960
12427,11,0,1,83,87255,4,4,1999,1,0,595,6282,795,1,2,1963831
2237,16,0,1,58,42248,5,4,1997,1,0,3411,8985,213,0,4,35992.7
23464,64,1,1,14,66304,9,8,1993,1,1,2060,103,491,1,2,2315872
3901,76,1,1,55,94923,6,8,2021,1,1,654,3585,301,0,9,95169.1
73534,71,1,1,38,64361,4,7,2015,0,0,3647,997,640,0,1,6673658
48682,30,1,0,49,90656,9,2,2021,0,1,4934,3570,625,1,8,4909096
29510,88,0,0,92,86720,6,7,2019,1,1,3464,5175,693,1,1,2537132
72160,41,0,0,77,50519,2,3,2003,0,0,7290,4027,337,1,4,7203805
78669,1,1,1,54,38386,9,7,2011,0,0,3340,452,784,1,10,7349353
17723,58,1,1,84,32618,6,4,1998,1,0,5353,4021,442,1,8,1930243
11249,76,0,0,88,81044,10,3,2018,1,0,2655,6299,372,0,9,657434.8
95065,4,1,1,8,78526,4,5,2002,0,0,9321,2416,570,1,0,9814562
50019,83,0,1,43,55528,6,10,1998,1,0,7867,7522,819,1,5,5190027
12329,75,1,0,44,70527,10,9,1992,0,0,7295,6840,235,0,1,2415802
79159,10,0,1,59,33129,9,5,2001,0,1,270,3676,744,0,8,7587680
21028,9,0,1,59,33789,7,6,1994,1,0,391,8842,706,0,0,2907185
70404,57,1,1,18,69864,7,7,2001,0,0,6995,8567,276,1,0,7244045
56443,98,0,0,64,24393,7,3,1993,0,0,661,9428,600,1,2,5760268
81967,76,1,0,9,56103,1,7,1997,0,0,2265,3606,281,0,6,8141185
66351,69,0,1,52,63238,7,10,2009,0,1,7427,5864,207,1,10,6164016
86250,23,1,1,67,46095,9,6,1992,1,1,5351,1864,569,0,0,8096859
59714,74,0,1,35,99953,10,5,2000,0,1,9347,1817,460,0,10,6535211
40412,22,1,0,13,82376,2,9,2017,0,0,9855,6297,543,1,1,4831350
79345,21,1,1,99,91395,1,1,1990,1,1,611,2112,181,1,8,7695995
23290,39,0,1,23,93847,6,8,2002,0,0,5371,9535,965,0,6,1444095
35578,31,1,1,93,51767,1,7,1994,1,0,1561,1228,653,0,5,2391971
8190,30,1,1,3,3,4,7,2007,1,1,1313,9063,706,0,5,190228.7
80294,65,1,1,86,3648,7,9,2007,0,1,8682,588,748,1,4,7830049
99801,35,0,1,28,69665,6,7,2018,0,0,6346,6556,280,1,3,9922659
71624,21,0,0,57,5308,6,7,2007,1,0,1253,1592,254,1,0,6728359
7972,82,1,0,69,25395,1,5,2016,0,0,7247,9670,987,0,8,269055.6
80181,6,1,1,1,73981,2,5,1999,0,0,981,5857,949,1,1,7667740
46963,100,0,0,92,21335,9,9,1997,1,0,1333,989,885,1,0,4527856
65267,58,1,0,44,22862,1,4,2003,1,0,1809,2821,734,1,6,6250837
96440,2,1,0,44,88249,1,3,1992,0,1,2955,6151,661,0,7,9852939
3974,39,0,0,8,91674,2,2,2009,0,0,1477,3153,952,1,2,1387791
60679,70,0,1,94,64245,10,8,1992,0,0,5968,1718,985,0,4,7147691
49155,99,0,0,12,76338,2,8,1996,0,0,6951,6584,594,1,6,3715244
28177,71,1,1,14,75154,2,3,1995,1,1,8198,4951,111,0,4,2121476
7334,1,1,0,69,79019,5,10,2012,0,1,3156,6914,174,0,4,992586
1144,50,1,1,24,1138,3,8,2007,1,0,6186,862,613,0,7,365445.7
88704,51,1,0,70,42082,8,3,2016,1,0,7245,6073,496,1,9,8818329
71895,91,0,0,90,32957,7,6,2015,1,0,9595,1266,156,1,0,7286693
65838,4,1,0,38,18220,10,4,2015,1,0,7098,5958,484,0,9,7096924
13273,58,0,0,41,2764,8,8,1995,1,0,1718,3877,867,1,1,1205499
23603,34,0,1,98,431,7,9,2011,1,1,2060,7566,680,1,7,2671839
10753,62,0,1,98,61202,6,8,1990,0,1,5967,1070,911,0,10,1389729
17190,32,1,1,52,87667,9,10,2020,1,1,3681,3220,422,1,3,2330919
7362,45,1,1,9,11597,5,6,2019,0,1,3191,6677,305,0,0,405599.9
48715,3,1,0,46,52007,6,2,2021,0,1,2853,1194,863,0,1,5604700
24348,67,1,0,89,82387,8,2,1999,0,0,3330,8941,550,0,6,1929930
80070,59,1,0,1,18733,7,5,2004,0,0,3879,8229,434,0,5,8087614
73956,5,0,1,2,48528,9,7,1991,1,0,8993,8003,496,1,5,8346725
108409,27,0,1,79,46530,2,8,2018,1,0,520,7948,495,1,2,9971519
54194,32,1,0,51,97066,9,7,2002,1,0,5953,6958,260,0,6,6075127
20736,2,1,0,78,77066,1,8,2007,1,0,2811,9309,218,0,4,2041504
42227,82,0,0,20,44298,2,3,1991,1,1,3206,2352,310,1,3,2824823
49545,53,0,0,32,26627,9,9,1991,1,1,8643,2999,670,0,7,4562155
58879,46,0,0,77,94339,5,5,2016,0,0,5811,42,183,0,2,5584519
16407,20,1,0,66,81794,5,8,2006,1,1,2317,5409,692,0,2,1741784
90627,98,0,0,33,50147,1,6,2004,0,0,1928,4232,220,0,7,8665521
925,53,1,0,38,96011,8,7,2013,1,0,392,2928,423,0,4,617993.3
3953,51,0,0,38,26766,10,4,2010,1,1,7115,5340,248,0,10,651700
30896,43,0,0,90,26346,3,1,1993,0,0,1616,6765,534,1,9,3404217
23159,12,1,0,68,85503,10,5,2006,0,1,8654,5066,920,1,0,1280265
52105,82,1,0,72,98206,3,6,2002,1,1,5447,7360,308,0,6,4851937
87509,49,1,0,36,30029,1,6,2006,0,1,4321,9355,752,1,0,8942490
6940,30,1,0,68,51049,8,10,1999,0,0,9629,7874,383,0,10,1046379
28373,24,0,1,79,50297,10,5,1993,0,0,2324,4385,932,1,3,2162939
40207,48,0,0,63,26230,9,3,2013,0,0,2444,9730,961,1,3,3085677
11366,85,1,0,37,93756,5,10,1998,1,1,9287,4979,416,0,5,896248.8
23888,69,1,1,26,6423,7,10,1990,1,0,3565,742,405,1,3,1603167
77652,37,0,0,1,67679,5,6,2002,0,1,9373,6035,184,1,5,7036881
68461,68,0,1,10,80811,7,6,2021,0,0,7719,4694,372,1,0,5576086
16914,17,0,1,55,25000,2,9,2015,0,1,9798,2127,481,1,6,1110579
94176,7,1,0,81,41690,8,8,1996,1,0,7739,1176,741,0,8,9472517
12594,90,1,0,99,90750,6,8,2006,1,0,1064,653,221,1,3,1819436
17059,91,0,1,97,50508,8,4,2013,1,0,2604,5842,838,1,2,1838264
34373,7,1,1,84,88712,5,7,1994,0,1,1003,2398,385,1,2,3958285
59577,59,0,0,2,85412,7,10,2008,1,1,2628,7837,754,1,6,6676467
37335,100,0,1,33,63748,1,7,1994,1,0,7356,2228,264,1,5,3449832
39253,25,1,1,26,101,4,7,1996,0,1,5100,5564,956,1,8,3892201
26972,25,0,1,97,43201,8,9,2017,0,1,9618,9072,814,0,8,3251412
2938,86,0,0,83,36778,9,9,2001,0,1,1648,3165,766,0,4,885358.1
51446,50,0,0,82,11062,8,8,2018,0,0,5973,2871,484,0,0,3978422
94582,66,1,1,54,25219,7,2,2004,0,1,9808,4039,425,0,8,8931810
65555,92,0,1,84,52906,10,6,1991,0,1,978,3244,530,1,4,7852299
60216,63,0,1,67,81340,8,5,1998,0,1,8716,6542,465,0,1,5047129
28248,61,1,1,75,13250,6,3,2013,1,0,309,5249,463,0,7,3678888
36477,98,1,1,32,48832,7,9,2008,1,1,3289,8595,121,0,8,3276004
93985,14,1,1,42,27552,8,10,1990,1,1,6293,8164,1000,0,9,9852409
50047,66,1,1,81,16527,10,3,2002,1,0,1788,6553,204,1,8,5376637
27392,98,1,1,91,29874,7,7,2016,0,0,6871,4561,293,0,8,3395834
51894,49,1,1,23,3339,7,8,2013,1,0,6690,3789,964,1,6,4263481
69409,25,1,0,44,54901,4,5,2019,0,1,7313,2455,634,1,5,6398027
23030,96,0,1,26,49748,2,8,2012,1,1,6556,9398,170,0,9,2950336
1700,78,0,1,50,86182,7,6,2013,0,1,4070,7336,962,0,7,42473.3
37028,47,1,1,80,86465,1,3,2006,0,1,2548,2351,162,0,5,3280692
21609,70,0,1,98,33402,10,3,2021,1,1,3470,5717,429,0,6,2938340
23436,19,0,0,27,48610,8,7,1996,0,0,563,6368,615,0,5,1551457
91884,52,0,1,80,45083,8,4,2014,1,1,4121,3981,261,1,3,9515526
39,54,1,0,45,44308,9,10,2008,1,1,1449,8183,127,1,0,1225269
46312,17,0,0,96,16776,5,1,2001,0,0,7796,7032,462,1,0,4205374
4336,22,0,0,93,68218,5,4,2021,0,0,5209,2362,799,0,9,229632.1
69631,66,1,0,7,75420,4,7,2013,0,0,6411,6596,684,1,9,7067704
17482,24,0,1,52,20211,5,9,2005,1,1,135,1819,882,1,8,2274114
24237,78,1,0,86,96715,4,5,2007,1,1,6510,4644,682,1,0,3167414
9832,76,0,0,19,66674,8,5,2000,1,1,3827,3127,880,1,1,264384
29068,60,1,0,6,67333,4,7,2017,0,1,9386,4038,956,0,8,4080323
84688,59,0,0,46,1488,6,10,2007,0,1,271,6059,556,1,3,8470212
42991,60,0,1,24,16226,5,5,2002,0,1,9557,9617,321,0,4,4287196
34646,100,0,0,66,31733,10,5,1990,1,1,1391,4942,992,0,10,3931570
72669,78,1,0,64,11922,9,10,2004,0,0,6972,9105,883,1,8,8200515
1481,45,0,1,15,52891,7,2,1998,1,0,4226,1272,633,0,7,81279.8
43219,44,0,1,34,780,1,4,2010,1,0,2077,3329,377,0,6,4398111
76818,34,0,1,57,56385,6,10,2015,0,1,8135,7450,321,1,10,8121734
95925,68,1,0,60,93693,2,4,2021,1,0,5643,4783,834,0,5,9937084
28941,57,0,0,45,59333,2,3,2008,0,1,3892,7379,638,1,9,3771408
66332,18,1,0,78,40739,1,10,2002,0,1,6770,339,937,1,10,6421009
103921,54,0,1,65,88495,3,4,2018,0,1,5522,7622,194,1,3,9915488
75646,12,0,1,80,24484,1,8,2012,0,0,9982,6232,800,1,2,7172326
97384,77,0,0,14,19103,5,2,2011,0,1,8782,3254,955,0,0,9167290
24906,98,1,1,70,90596,7,6,2019,0,0,4314,9569,658,1,10,2876597
89796,52,1,0,11,13884,10,10,2002,1,1,1768,9928,430,0,4,7698185
82641,26,0,0,72,92099,10,1,2001,1,1,1303,4952,712,1,4,9151966
76885,45,1,1,59,38826,10,3,2017,0,0,5632,6000,301,0,3,7029117
69745,3,1,1,65,78866,3,3,2021,0,1,5603,9225,540,1,7,6825966
64263,50,1,0,23,45524,7,4,1995,1,0,5989,186,469,0,3,5694414
82195,63,0,1,64,43522,6,7,1991,1,0,9411,4095,400,0,0,8438381
85993,77,0,0,84,40276,3,6,2002,1,1,1071,6437,771,0,1,7874058
69594,82,0,1,38,50312,1,5,2003,1,0,8036,9658,303,1,2,5915094
3955,83,1,1,59,94479,8,10,2012,1,1,7171,3023,822,1,1,706445.2
10280,48,1,0,6,39273,3,6,1992,1,0,3747,1117,656,1,6,2117585
62249,20,1,0,82,89404,6,9,2021,1,1,5461,798,426,0,6,6455840
62367,1,0,1,89,49508,2,3,1993,1,0,2192,4801,195,0,2,5461182
88997,60,1,1,25,25975,3,6,1995,0,0,3501,8720,152,0,5,9085419
49727,83,0,0,88,3391,3,8,2021,0,0,540,4699,879,0,4,5207789
28385,91,1,0,22,20239,5,5,2008,1,0,4316,6127,738,0,2,3861186
55245,85,1,0,66,53060,2,2,1996,0,0,391,4578,127,0,5,5110293
33902,100,0,0,80,6094,7,3,1990,0,1,3049,6665,476,1,10,3178411
36211,8,1,1,69,79970,10,8,2016,1,0,6924,6367,940,1,2,2681876
55701,58,1,1,2,92707,4,6,2019,0,1,6200,882,302,0,6,6356681
41595,76,0,1,98,27961,4,4,1996,0,0,4581,8060,953,0,7,5626918
101978,82,0,0,78,92525,8,4,2012,1,1,5258,1106,628,0,6,9157150
48983,51,0,0,43,34559,2,5,2010,1,1,9853,858,869,0,3,5430735
31221,61,0,0,68,65901,2,3,2011,1,1,6551,5740,782,0,1,2976343
36152,7,1,0,1,71840,5,8,1999,0,0,3218,2990,753,1,10,2919610
30268,62,0,1,65,24522,1,5,1996,0,0,2190,295,965,1,4,3068157
85598,23,0,1,89,34182,6,2,2007,1,0,1629,8207,813,0,9,8125523
96032,48,0,1,35,76744,6,4,1998,0,1,269,1613,300,1,1,9609078
5619,53,0,1,62,91218,1,3,2014,0,0,5865,7112,250,1,5,920595.4
96957,60,0,0,88,67387,6,7,2006,1,1,1551,4343,271,1,4,9259344
49169,18,1,0,45,39560,4,2,2000,0,0,5441,2726,925,0,1,3891250
35061,92,1,0,85,74921,3,4,2003,1,0,3930,3923,833,1,2,3489426
43275,42,0,0,27,98742,4,5,2016,1,1,5751,8410,489,1,4,4864429
19360,51,1,0,11,39163,9,8,2009,0,1,8681,5729,829,1,2,2587617
72647,66,0,0,74,2142,2,3,2021,1,1,7771,4695,941,0,3,7315544
34998,45,1,1,76,83674,3,1,2006,1,0,3703,2398,130,0,1,2993393
90536,21,1,0,13,7761,2,9,1994,0,0,7532,2509,416,0,8,9629442
36984,19,0,1,22,4336,6,2,1994,0,1,2052,9163,979,1,3,3518973
106405,47,1,0,61,41554,7,5,1997,1,1,9635,3509,360,1,3,9946251
76340,41,1,0,1,59694,5,8,2018,0,0,3499,6731,160,0,4,7010109
76908,18,0,0,7,87197,9,4,1998,0,0,4485,5615,345,0,4,7357130
75554,47,0,1,84,2192,7,9,2006,0,1,5620,7860,554,1,4,7715222
33127,8,0,1,29,15705,5,7,2019,1,0,9275,4841,152,0,0,3672187
87217,44,1,0,6,81833,10,1,1990,1,1,2390,828,413,1,4,9030990
55808,59,1,1,33,34373,6,10,2013,0,1,7531,6585,891,0,6,5228079
33757,27,0,1,13,14585,9,10,2013,0,0,9906,3023,101,0,2,4442662
32808,52,0,0,18,95986,8,5,2020,1,1,7968,5941,249,1,8,3149879
64785,93,0,1,54,82905,4,6,2020,1,0,3586,6606,104,1,6,6796414
94061,60,1,1,57,75588,7,6,2016,1,1,1421,6473,405,0,8,8561245
84195,71,1,1,27,52536,3,4,1992,1,0,2569,2826,909,1,1,9033063
77826,82,1,1,70,53446,10,5,2014,0,1,1562,6165,478,0,10,8204318
70832,7,0,1,8,53047,9,6,2009,0,0,9016,2528,549,0,7,6527779
6599,85,0,1,29,46782,9,8,2021,1,0,4055,1482,713,1,6,433888.1
37263,35,0,1,73,78932,4,8,2009,0,0,154,530,445,0,6,2468326
25440,5,1,1,22,26964,4,8,2013,0,0,3137,6117,747,0,10,2103655
26427,14,0,0,68,24913,7,8,2017,1,1,6808,1942,468,0,3,2344565
75680,35,0,0,8,40586,7,3,2009,0,1,9896,7245,158,0,9,6807814
75834,72,1,0,75,77874,4,6,2007,0,1,6128,116,915,0,2,7373803
53224,65,1,0,54,62598,7,5,2016,0,0,4071,2714,916,1,6,5053890
2726,32,0,0,12,5443,1,6,1992,1,1,4286,3897,215,1,2,535114.2
71913,30,0,1,5,90306,3,3,2005,0,0,9487,5697,949,0,5,7370739
91630,87,0,0,15,70589,9,4,2003,1,0,4878,4810,142,1,3,9519622
69750,8,1,0,49,23635,3,9,2009,1,1,6344,7812,197,0,5,6297845
30780,27,0,0,13,37790,8,10,1998,1,1,173,6677,966,1,8,3103671
64118,21,1,0,96,98705,4,3,1993,0,0,3678,5344,910,0,6,5798047
90410,73,0,0,7,26313,8,1,1995,1,1,8759,196,203,1,10,8721631
22663,17,0,0,91,21471,2,9,2015,0,0,5011,9512,736,1,0,2089746
47928,77,0,1,50,21065,7,4,1998,1,1,8120,9651,462,0,1,3579806
86183,49,1,0,44,94383,9,2,2019,0,1,5224,968,798,0,9,8760924
78863,1,0,1,54,3902,5,6,1991,0,0,9757,6059,650,1,7,8050500
68388,36,1,1,28,34429,5,9,2019,0,1,7964,2118,265,0,3,7103342
37073,76,1,0,80,73628,4,7,2012,1,1,5616,6072,155,0,2,3863403
82778,30,0,0,85,50195,5,8,2012,0,0,7175,6014,933,0,1,8374244
93680,54,0,0,77,12209,7,4,1996,0,0,4932,4411,765,1,4,9295814
38674,28,1,1,84,7687,6,8,1995,1,1,9928,699,439,0,0,3503573
54689,51,1,0,39,86241,2,6,2021,0,1,4494,71,112,1,10,6130899
52623,49,0,0,37,16377,6,8,1993,1,1,6426,3436,993,1,4,4816074
24649,25,1,1,11,58841,3,6,2003,0,0,4514,5604,997,0,0,2402173
95333,34,0,0,69,23734,4,5,2017,0,1,3231,1741,841,1,10,8338239
43001,64,1,1,47,59881,10,5,2017,1,1,5234,5172,672,0,2,5580380
6515,27,1,1,46,73305,7,5,1991,0,0,1436,7852,164,0,0,1541572
78316,38,1,0,8,52850,5,6,2006,0,0,6893,6800,624,0,10,7454517
71425,68,0,0,45,56640,4,1,2019,0,0,2638,7455,403,1,0,8500913
11833,11,1,0,97,52987,10,4,2013,0,0,691,8302,754,0,1,960283.3
8558,59,1,1,16,81829,4,6,2014,1,1,6223,571,477,0,5,1347153
91710,7,1,1,97,69278,8,5,2006,1,0,9715,8665,352,1,4,9161171
103433,54,1,0,62,76615,6,10,1994,1,1,1745,5190,269,1,4,9573531
102766,7,0,1,19,44583,5,7,2007,1,0,3514,3090,867,0,2,9837433
74143,99,1,1,51,11943,8,7,2011,0,0,6049,3511,428,0,2,7050748
75233,78,0,0,73,34686,3,1,2003,0,0,7391,1085,907,0,2,7820584
74081,65,0,1,87,46040,4,4,2017,0,1,5698,1807,233,1,4,8112992
43266,49,0,0,53,80204,8,2,2009,1,1,9286,4266,845,1,3,4688827
70879,38,0,0,89,39675,1,1,2019,0,0,1787,1635,731,0,8,6952474
103150,45,1,1,80,81916,6,1,2010,1,1,3179,1201,520,1,2,9539506
49802,75,0,0,52,82206,10,3,2008,1,1,3824,8806,185,0,9,5079478
71488,69,1,0,46,26367,1,4,1994,0,1,4546,1801,654,0,3,6573910
3548,99,0,0,37,21569,7,7,2000,0,1,3872,4019,944,0,8,641610
24479,30,1,0,35,96357,3,10,2001,0,0,5449,3239,343,1,8,2555550
469,53,0,0,66,78847,7,8,1991,1,1,6093,4476,618,0,6,133647.1
87968,37,1,0,49,11254,6,4,1994,1,0,4582,9155,726,1,1,8871392
77519,13,1,1,49,34,5,7,2009,1,0,1318,544,283,1,6,7173503
84407,15,0,0,93,96050,5,4,2014,0,1,839,3501,680,0,9,8180809
28831,75,1,1,59,79997,1,1,2001,0,1,518,7075,331,0,2,2164535
10124,14,0,1,52,24467,4,4,2019,1,1,6630,6204,880,1,6,41519.9
12193,98,1,1,25,32522,7,2,2020,1,1,3474,1546,460,1,1,1615060
56841,7,0,0,33,55496,5,7,2014,0,1,9279,1236,417,1,3,5591240
52399,48,1,0,43,58011,5,3,2010,1,0,6352,4931,774,0,6,5372257
24875,2,0,0,5,71220,4,4,2003,1,1,9253,949,489,0,9,2936712
52685,95,0,1,23,1745,5,6,2009,0,1,9496,8665,943,1,6,5160069
72581,41,1,1,4,46734,5,10,1994,1,1,9196,7861,521,0,3,8067652
49967,32,0,1,54,20364,5,3,1995,0,0,8341,4965,152,1,4,6017503
5477,99,0,1,96,87877,1,3,2010,0,0,5326,8976,501,0,1,1602024
33985,2,0,1,44,7356,1,1,2000,1,1,1979,5794,424,1,9,2988063
60680,51,0,1,26,88209,3,9,2005,0,1,8647,6470,687,0,2,6051559
1635,32,1,0,69,85421,4,3,1994,1,1,6444,8319,219,1,7,965072.4
16809,93,0,1,16,30288,6,5,1997,1,0,7588,3667,324,1,8,1882356
61497,27,0,1,30,60701,2,7,1993,0,0,7624,1278,294,1,1,6949550
9431,37,1,0,97,43938,5,6,1993,0,0,2865,4679,527,0,9,2109269
69339,83,0,0,70,55727,5,9,2016,1,0,9559,9783,918,1,5,7914218
78332,54,0,0,68,53510,5,7,2014,1,1,1588,6315,675,1,1,8492359
106922,16,1,1,52,17077,1,9,1990,1,1,136,5779,392,1,9,9960471
21814,31,0,0,97,43440,2,4,2017,1,1,6999,2669,187,1,3,2540929
55199,57,1,1,76,7583,4,4,2008,1,0,1593,7912,678,1,1,5062120
79235,40,0,1,49,27973,4,3,2015,0,1,6467,6178,644,0,6,7093226
67713,3,1,1,3,13015,9,2,1993,1,1,4182,5340,126,0,8,6315977
49037,68,0,1,62,56602,7,6,1994,0,1,3513,3635,401,1,3,5032621
66113,40,1,0,82,30941,9,4,2013,0,1,8500,2426,707,1,1,6579008
72233,43,0,1,27,44513,9,7,1992,1,0,2458,5949,601,1,8,7649560
62164,89,0,1,5,46453,8,1,2009,1,1,6873,7662,536,0,10,5032041
47075,80,1,0,76,39767,3,1,1998,0,1,7483,8194,687,0,0,5023407
25436,28,1,0,53,64682,4,6,2012,1,0,923,821,358,0,9,2562133
86612,17,1,0,77,90287,8,5,2020,1,1,6782,4950,660,0,4,9828605
1499,10,1,0,46,50693,3,6,2004,0,0,8175,3264,923,1,9,145236.4
2366,37,1,0,37,84761,5,5,2004,0,0,9410,5772,326,1,7,439072.4
1862,41,1,1,85,46686,7,3,2018,1,1,6959,1546,804,1,5,231983.8
95283,23,0,1,47,26015,5,2,2018,0,0,2531,8669,725,0,9,9521282
19266,9,1,0,76,89508,4,3,2016,0,1,9815,140,343,0,4,1850354
68377,80,0,1,12,40356,9,4,2021,0,1,5685,6810,914,1,1,6474167
54552,88,0,0,27,48822,2,7,1990,0,0,8509,8693,823,0,7,5487383
10098,29,1,1,66,47766,10,2,2005,0,0,2938,7209,656,0,2,63275.5
32710,19,1,0,81,17039,5,5,2010,0,0,9476,7523,464,1,1,2709651
21587,42,0,0,20,39233,6,5,1998,1,0,5688,9409,221,0,4,1745448
44239,26,0,0,98,42242,2,9,2016,0,1,6986,8792,181,0,5,5394678
91745,22,1,0,8,17132,8,10,1990,1,1,5252,4489,537,0,1,9514286
72607,90,0,1,76,59457,7,9,2004,0,0,3678,1227,520,0,2,6971853
41590,1,1,0,1,15234,8,5,2012,1,0,8789,9504,685,1,3,4445448
42919,60,1,1,85,81900,6,10,2010,0,0,6828,3382,935,0,6,4810282
29879,24,0,0,56,32061,3,9,2008,0,0,171,2208,401,1,2,3068070
55265,35,0,1,25,12297,7,1,1992,0,0,2342,121,794,1,0,6413541
37665,61,1,1,60,26520,9,7,2006,0,0,2199,5768,240,1,6,4620610
59404,61,1,0,35,67659,3,7,2020,0,1,7391,5950,345,0,10,7053418
81743,67,1,0,30,76857,3,5,2003,0,1,5413,615,706,1,2,7974285
29810,63,1,0,93,64977,9,7,1997,0,0,1981,546,681,1,9,2710484
66996,58,1,1,2,26565,4,7,1992,0,0,473,781,186,1,10,5806232
77541,10,1,0,45,95822,9,8,1997,1,0,5553,9640,711,1,2,8806982
47750,13,0,0,10,64991,10,1,1993,1,1,8664,1479,646,1,6,4916497
59558,60,1,0,91,8545,9,7,1994,0,0,3285,9889,905,1,5,5707001
58862,73,1,1,13,15190,5,2,1990,1,1,6051,5240,137,0,1,6653215
82636,77,0,0,68,6319,5,3,2021,1,1,9760,6910,882,0,6,8827455
39205,83,0,0,26,7076,10,9,2005,1,0,8824,818,591,1,3,4359350
90330,44,0,0,48,74404,10,3,1992,0,0,8176,5399,500,0,1,8629814
85699,98,1,0,57,30003,3,1,1992,1,0,808,9366,749,0,10,8189934
80149,43,0,1,23,29526,9,3,2007,0,0,4841,6701,315,1,0,7267832
44399,42,0,0,43,78995,2,7,1993,0,0,1242,9300,496,1,3,4388808
12439,100,1,1,98,88378,10,3,1994,0,1,6306,9604,396,0,8,1012618
33249,38,0,0,12,47156,8,6,1991,1,0,5711,9268,172,1,10,4051039
24901,86,1,1,90,82410,8,4,2019,0,1,843,8090,802,0,6,2192470
48033,87,0,1,96,11180,9,4,2020,1,0,7873,4091,146,1,1,5722186
23765,1,1,1,33,7350,10,8,2009,0,0,7268,797,774,1,5,1830561
77626,89,1,0,34,1813,8,9,2005,0,1,7286,9107,359,1,3,8537489
95103,38,1,0,42,61701,8,8,2016,0,1,3013,28,139,0,4,9182638
15545,26,1,0,53,64099,2,9,2017,0,1,1681,8610,181,1,1,2933262
45057,4,0,0,22,19102,4,5,2014,1,1,9497,799,136,0,1,3740586
27119,41,0,1,58,94901,3,7,2016,0,0,5613,1327,132,0,5,2651374
6574,89,0,0,53,27902,5,1,2003,1,1,4813,7765,549,0,3,1018184
49827,31,1,1,3,43094,7,3,1995,0,1,9389,8427,568,0,4,5531219
8208,9,1,1,80,18753,6,1,1990,0,0,2530,93,389,1,8,146201
23566,31,1,0,49,78028,7,5,2012,1,0,190,1931,788,1,2,2663821
19684,100,1,0,33,86705,9,4,2019,1,0,5521,1537,241,1,6,1851792
50832,99,1,1,82,48665,9,7,2008,1,0,5782,1627,428,0,10,4073251
97382,34,1,0,9,56568,10,5,2010,1,0,4675,5204,570,1,1,8923635
78414,77,1,0,55,46178,5,7,2012,0,0,4659,149,780,0,1,9074881
65948,70,1,1,39,12324,10,8,2005,1,1,821,8503,348,0,1,7114996
29800,90,0,0,23,58659,2,9,2000,0,1,3183,1757,357,0,10,1773656
53186,17,1,1,100,31458,9,4,2019,1,1,3554,9429,713,0,6,4572446
58574,34,1,0,33,12031,5,5,1992,1,0,4245,6313,563,0,3,6490220
86401,58,0,0,56,18473,7,7,2017,1,0,9625,7161,590,1,6,8788621
103511,60,0,1,25,42775,8,9,1990,0,0,8847,4009,158,1,0,9789388
8974,75,1,0,78,10625,6,7,2002,1,0,375,6527,976,1,9,559327.2
73414,72,0,0,53,77958,6,1,2006,1,1,6679,3062,591,0,0,6352052
96353,60,0,0,14,79444,3,9,2001,0,0,1889,9650,660,1,0,9791757
58046,36,0,1,24,79577,1,5,2020,0,1,3289,3015,113,0,2,6812195
17520,97,1,0,85,49642,2,8,2018,0,1,4778,5706,289,1,2,1967040
36831,71,0,0,21,29174,9,9,2011,1,0,142,121,633,1,10,3910055
36988,34,0,1,99,41029,6,2,2018,0,0,9137,9141,675,1,6,3441527
62004,13,0,0,63,80634,8,9,2000,1,1,6911,7146,543,1,9,5707542
8140,96,1,1,67,72459,5,9,1993,1,1,681,8825,598,0,2,508526.3
26082,69,0,0,55,20666,6,10,2007,0,1,9610,4996,971,0,10,2303707
92040,64,1,1,7,66703,3,3,2010,1,0,438,1066,466,0,8,8652949
95197,63,1,1,65,50078,2,10,1990,0,0,9649,8176,212,0,9,8521704
69264,95,0,1,16,77329,7,7,2016,1,0,691,803,118,1,7,6697933
61267,68,1,0,10,94229,7,8,2000,1,1,6283,7414,811,0,7,6951981
44945,52,0,1,28,59297,2,5,2009,0,1,3828,8690,102,0,10,4635081
33911,18,1,1,83,91239,7,4,2016,1,1,747,8698,218,0,3,3130483
49479,97,0,0,72,86063,6,8,2016,1,0,2361,3900,452,0,8,3998443
418,9,1,1,15,13333,2,9,2014,0,0,7170,1020,397,1,7,918527.4
